,algorithm,action,rounded_timestamp,num_flows,num_dropped_packets,num_packets,num_active_flows,num_dropped_flows
45021,reno,ecn,0.282,32,0,131,27,0
45022,reno,ecn,0.282,64,0,1,1,0
45023,reno,ecn,0.282,128,0,1,1,0
45024,reno,ecn,0.283,1,0,146,1,0
45025,reno,ecn,0.283,2,0,142,2,0
45026,reno,ecn,0.283,4,0,142,4,0
45027,reno,ecn,0.283,8,0,126,8,0
45028,reno,ecn,0.283,16,0,138,13,0
45029,reno,ecn,0.283,32,0,140,23,0
45030,reno,ecn,0.283,64,0,2,1,0
45031,reno,ecn,0.283,128,0,2,1,0
45032,reno,ecn,0.284,1,0,139,1,0
45033,reno,ecn,0.284,2,0,133,2,0
45034,reno,ecn,0.284,4,0,139,4,0
45035,reno,ecn,0.284,8,0,132,8,0
45036,reno,ecn,0.284,16,0,138,14,0
45037,reno,ecn,0.284,32,0,140,27,0
45038,reno,ecn,0.284,64,0,1,1,0
45039,reno,ecn,0.284,128,0,1,1,0
45040,reno,ecn,0.285,1,0,141,1,0
45041,reno,ecn,0.285,2,0,134,2,0
45042,reno,ecn,0.285,4,0,136,4,0
45043,reno,ecn,0.285,8,0,147,8,0
45044,reno,ecn,0.285,16,0,139,14,0
45045,reno,ecn,0.285,32,0,139,21,0
45046,reno,ecn,0.285,64,0,2,1,0
45047,reno,ecn,0.286,1,0,137,1,0
45048,reno,ecn,0.286,2,0,137,2,0
45049,reno,ecn,0.286,4,0,139,4,0
45050,reno,ecn,0.286,8,0,132,7,0
45051,reno,ecn,0.286,16,0,138,13,0
45052,reno,ecn,0.286,32,0,136,25,0
45053,reno,ecn,0.286,128,0,2,1,0
45054,reno,ecn,0.287,1,0,133,1,0
45055,reno,ecn,0.287,2,0,141,2,0
45056,reno,ecn,0.287,4,0,140,4,0
45057,reno,ecn,0.287,8,0,138,8,0
45058,reno,ecn,0.287,16,0,139,13,0
45059,reno,ecn,0.287,32,0,136,20,0
45060,reno,ecn,0.287,128,0,1,1,0
45061,reno,ecn,0.288,1,0,139,1,0
45062,reno,ecn,0.288,2,0,135,2,0
45063,reno,ecn,0.288,4,0,136,4,0
45064,reno,ecn,0.288,8,0,134,8,0
45065,reno,ecn,0.288,16,0,138,13,0
45066,reno,ecn,0.288,32,0,142,24,0
45067,reno,ecn,0.288,64,0,1,1,0
45068,reno,ecn,0.288,128,0,2,1,0
45069,reno,ecn,0.289,1,0,138,1,0
45070,reno,ecn,0.289,2,0,136,2,0
45071,reno,ecn,0.289,4,0,136,4,0
45072,reno,ecn,0.289,8,0,139,8,0
45073,reno,ecn,0.289,16,0,138,15,0
45074,reno,ecn,0.289,32,0,141,28,0
45075,reno,ecn,0.289,64,0,7,2,0
45076,reno,ecn,0.289,128,0,1,1,0
45077,reno,ecn,0.29,1,0,143,1,0
45078,reno,ecn,0.29,2,0,137,2,0
45079,reno,ecn,0.29,4,0,143,4,0
45080,reno,ecn,0.29,8,0,139,8,0
45081,reno,ecn,0.29,16,0,138,14,0
45082,reno,ecn,0.29,32,0,133,28,0
45083,reno,ecn,0.29,64,0,98,13,0
45084,reno,ecn,0.29,128,0,2,1,0
45085,reno,ecn,0.291,1,0,132,1,0
45086,reno,ecn,0.291,2,0,146,2,0
45087,reno,ecn,0.291,4,0,138,4,0
45088,reno,ecn,0.291,8,0,135,7,0
45089,reno,ecn,0.291,16,0,139,14,0
45090,reno,ecn,0.291,32,0,136,30,0
45091,reno,ecn,0.291,64,0,99,18,0
45092,reno,ecn,0.292,1,0,141,1,0
45093,reno,ecn,0.292,2,0,129,2,0
45094,reno,ecn,0.292,4,0,130,4,0
45095,reno,ecn,0.292,8,0,143,8,0
45096,reno,ecn,0.292,16,0,138,13,0
45097,reno,ecn,0.292,32,0,140,27,0
45098,reno,ecn,0.292,64,0,119,21,0
45099,reno,ecn,0.292,128,0,1,1,0
45100,reno,ecn,0.293,1,0,144,1,0
45101,reno,ecn,0.293,2,0,138,2,0
45102,reno,ecn,0.293,4,0,146,4,0
45103,reno,ecn,0.293,8,0,144,8,0
45104,reno,ecn,0.293,16,0,138,13,0
45105,reno,ecn,0.293,32,0,140,26,0
45106,reno,ecn,0.293,64,0,113,19,0
45107,reno,ecn,0.293,128,0,2,1,0
45108,reno,ecn,0.294,1,0,137,1,0
45109,reno,ecn,0.294,2,0,144,2,0
45110,reno,ecn,0.294,4,0,139,4,0
45111,reno,ecn,0.294,8,0,134,7,0
45112,reno,ecn,0.294,16,0,139,15,0
45113,reno,ecn,0.294,32,0,135,28,0
45114,reno,ecn,0.294,64,0,113,19,0
45115,reno,ecn,0.294,128,0,1,1,0
45116,reno,ecn,0.295,1,0,138,1,0
45117,reno,ecn,0.295,2,0,135,2,0
45118,reno,ecn,0.295,4,0,138,4,0
45119,reno,ecn,0.295,8,0,138,6,0
45120,reno,ecn,0.295,16,0,138,14,0
45121,reno,ecn,0.295,32,0,138,23,0
45122,reno,ecn,0.295,64,0,123,16,0
45123,reno,ecn,0.295,128,0,2,1,0
45124,reno,ecn,0.296,1,0,133,1,0
45125,reno,ecn,0.296,2,0,140,2,0
45126,reno,ecn,0.296,4,0,129,4,0
45127,reno,ecn,0.296,8,0,143,8,0
45128,reno,ecn,0.296,16,0,138,14,0
45129,reno,ecn,0.296,32,0,142,27,0
45130,reno,ecn,0.296,64,0,110,23,0
45131,reno,ecn,0.296,128,0,1,1,0
45132,reno,ecn,0.297,1,0,143,1,0
45133,reno,ecn,0.297,2,0,136,2,0
45134,reno,ecn,0.297,4,0,146,4,0
45135,reno,ecn,0.297,8,0,125,7,0
45136,reno,ecn,0.297,16,0,139,15,0
45137,reno,ecn,0.297,32,0,138,23,0
45138,reno,ecn,0.297,64,0,124,39,0
45139,reno,ecn,0.298,1,0,140,1,0
45140,reno,ecn,0.298,2,0,141,2,0
45141,reno,ecn,0.298,4,0,140,4,0
45142,reno,ecn,0.298,8,0,150,8,0
45143,reno,ecn,0.298,16,0,138,13,0
45144,reno,ecn,0.298,32,0,132,22,0
45145,reno,ecn,0.298,64,0,109,46,0
45146,reno,ecn,0.298,128,0,2,1,0
45147,reno,ecn,0.299,1,0,131,1,0
45148,reno,ecn,0.299,2,0,141,2,0
45149,reno,ecn,0.299,4,0,138,4,0
45150,reno,ecn,0.299,8,0,142,7,0
45151,reno,ecn,0.299,16,0,138,14,0
45152,reno,ecn,0.299,32,0,143,31,0
45153,reno,ecn,0.299,64,0,118,27,0
45154,reno,ecn,0.299,128,0,1,1,0
45155,reno,ecn,0.3,1,0,141,1,0
45156,reno,ecn,0.3,2,0,137,2,0
45157,reno,ecn,0.3,4,0,123,4,0
45158,reno,ecn,0.3,8,0,124,6,0
45159,reno,ecn,0.3,16,0,139,13,0
45160,reno,ecn,0.3,32,0,139,29,0
45161,reno,ecn,0.3,64,0,108,36,0
45162,reno,ecn,0.3,128,0,2,1,0
45163,reno,ecn,0.301,1,0,135,1,0
45164,reno,ecn,0.301,2,0,136,2,0
45165,reno,ecn,0.301,4,0,153,4,0
45166,reno,ecn,0.301,8,0,138,8,0
45167,reno,ecn,0.301,16,0,138,12,0
45168,reno,ecn,0.301,32,0,141,30,0
45169,reno,ecn,0.301,64,0,120,28,0
45170,reno,ecn,0.301,128,0,1,1,0
45171,reno,ecn,0.302,1,0,137,1,0
45172,reno,ecn,0.302,2,0,142,2,0
45173,reno,ecn,0.302,4,0,139,4,0
45174,reno,ecn,0.302,8,0,142,7,0
45175,reno,ecn,0.302,16,0,138,12,0
45176,reno,ecn,0.302,32,0,135,26,0
45177,reno,ecn,0.302,64,0,106,26,0
45178,reno,ecn,0.303,1,0,140,1,0
45179,reno,ecn,0.303,2,0,134,2,0
45180,reno,ecn,0.303,4,0,134,4,0
45181,reno,ecn,0.303,8,0,149,7,0
45182,reno,ecn,0.303,16,0,138,14,0
45183,reno,ecn,0.303,32,0,107,22,0
45184,reno,ecn,0.303,64,0,126,34,0
45185,reno,ecn,0.303,128,0,2,1,0
45186,reno,ecn,0.304,1,0,143,1,0
45187,reno,ecn,0.304,2,0,145,2,0
45188,reno,ecn,0.304,4,0,141,4,0
45189,reno,ecn,0.304,8,0,130,7,0
45190,reno,ecn,0.304,16,0,113,15,0
45191,reno,ecn,0.304,32,0,170,31,0
45192,reno,ecn,0.304,64,0,134,33,0
45193,reno,ecn,0.304,128,0,1,1,0
45194,reno,ecn,0.305,1,0,137,1,0
45195,reno,ecn,0.305,2,0,131,2,0
45196,reno,ecn,0.305,4,0,140,4,0
45197,reno,ecn,0.305,8,0,142,7,0
45198,reno,ecn,0.305,16,0,118,15,0
45199,reno,ecn,0.305,32,0,141,22,0
45200,reno,ecn,0.305,64,0,112,33,0
45201,reno,ecn,0.305,128,0,2,1,0
45202,reno,ecn,0.306,1,0,132,1,0
45203,reno,ecn,0.306,2,0,141,2,0
45204,reno,ecn,0.306,4,0,138,4,0
45205,reno,ecn,0.306,8,0,129,7,0
45206,reno,ecn,0.306,16,0,117,15,0
45207,reno,ecn,0.306,32,0,136,25,0
45208,reno,ecn,0.306,64,0,139,57,0
45209,reno,ecn,0.306,128,0,1,1,0
45210,reno,ecn,0.307,1,0,136,1,0
45211,reno,ecn,0.307,2,0,143,2,0
45212,reno,ecn,0.307,4,0,139,4,0
45213,reno,ecn,0.307,8,0,151,7,0
45214,reno,ecn,0.307,16,0,117,15,0
45215,reno,ecn,0.307,32,0,135,23,0
45216,reno,ecn,0.307,64,0,107,38,0
45217,reno,ecn,0.307,128,0,2,1,0
45218,reno,ecn,0.308,1,0,143,1,0
45219,reno,ecn,0.308,2,0,131,2,0
45220,reno,ecn,0.308,4,0,123,4,0
45221,reno,ecn,0.308,8,0,131,7,0
45222,reno,ecn,0.308,16,0,119,14,0
45223,reno,ecn,0.308,32,0,140,24,0
45224,reno,ecn,0.308,64,0,121,43,0
45225,reno,ecn,0.309,1,0,137,1,0
45226,reno,ecn,0.309,2,0,140,2,0
45227,reno,ecn,0.309,4,0,153,4,0
45228,reno,ecn,0.309,8,0,142,8,0
45229,reno,ecn,0.309,16,0,120,13,0
45230,reno,ecn,0.309,32,0,143,30,0
45231,reno,ecn,0.309,64,0,119,38,0
45232,reno,ecn,0.309,128,0,1,1,0
45233,reno,ecn,0.31,1,0,141,1,0
45234,reno,ecn,0.31,2,0,139,2,0
45235,reno,ecn,0.31,4,0,138,4,0
45236,reno,ecn,0.31,8,0,133,8,0
45237,reno,ecn,0.31,16,0,118,14,0
45238,reno,ecn,0.31,32,0,131,28,0
45239,reno,ecn,0.31,64,0,134,43,0
45240,reno,ecn,0.31,128,0,2,1,0
45241,reno,ecn,0.311,1,0,143,1,0
45242,reno,ecn,0.311,2,0,135,2,0
45243,reno,ecn,0.311,4,0,76,4,0
45244,reno,ecn,0.311,8,0,149,8,0
45245,reno,ecn,0.311,16,0,117,14,0
45246,reno,ecn,0.311,32,0,137,27,0
45247,reno,ecn,0.311,64,0,122,36,0
45248,reno,ecn,0.311,128,0,1,1,0
45249,reno,ecn,0.312,1,0,141,1,0
45250,reno,ecn,0.312,2,0,140,2,0
45251,reno,ecn,0.312,4,0,134,4,0
45252,reno,ecn,0.312,8,0,126,6,0
45253,reno,ecn,0.312,16,0,118,14,0
45254,reno,ecn,0.312,32,0,140,28,0
45255,reno,ecn,0.312,64,0,134,54,0
45256,reno,ecn,0.312,128,0,2,1,0
45257,reno,ecn,0.313,1,0,133,1,0
45258,reno,ecn,0.313,2,0,137,2,0
45259,reno,ecn,0.313,4,0,113,4,0
45260,reno,ecn,0.313,8,0,141,8,0
45261,reno,ecn,0.313,16,0,118,14,0
45262,reno,ecn,0.313,32,0,136,23,0
45263,reno,ecn,0.313,64,0,113,46,0
45264,reno,ecn,0.314,1,0,135,1,0
45265,reno,ecn,0.314,2,0,141,2,0
45266,reno,ecn,0.314,4,0,109,4,0
45267,reno,ecn,0.314,8,0,139,8,0
45268,reno,ecn,0.314,16,0,118,13,0
45269,reno,ecn,0.314,32,0,143,23,0
45270,reno,ecn,0.314,64,0,122,48,0
45271,reno,ecn,0.314,128,0,1,1,0
45272,reno,ecn,0.315,1,0,148,1,0
45273,reno,ecn,0.315,2,0,143,2,0
45274,reno,ecn,0.315,4,0,122,4,0
45275,reno,ecn,0.315,8,0,140,7,0
45276,reno,ecn,0.315,16,0,117,12,0
45277,reno,ecn,0.315,32,0,130,21,0
45278,reno,ecn,0.315,64,0,118,40,0
45279,reno,ecn,0.315,128,0,2,1,0
45280,reno,ecn,0.316,1,0,134,1,0
45281,reno,ecn,0.316,2,0,126,2,0
45282,reno,ecn,0.316,4,0,126,4,0
45283,reno,ecn,0.316,8,0,133,8,0
45284,reno,ecn,0.316,16,0,168,14,0
45285,reno,ecn,0.316,32,0,145,25,0
45286,reno,ecn,0.316,64,0,133,45,0
45287,reno,ecn,0.316,128,0,1,1,0
45288,reno,ecn,0.317,1,0,140,1,0
45289,reno,ecn,0.317,2,0,142,2,0
45290,reno,ecn,0.317,4,0,128,4,0
45291,reno,ecn,0.317,8,0,148,8,0
45292,reno,ecn,0.317,16,0,138,13,0
45293,reno,ecn,0.317,32,0,142,24,0
45294,reno,ecn,0.317,64,0,119,31,0
45295,reno,ecn,0.317,128,0,2,1,0
45296,reno,ecn,0.318,1,0,134,1,0
45297,reno,ecn,0.318,2,0,143,2,0
45298,reno,ecn,0.318,4,0,130,4,0
45299,reno,ecn,0.318,8,0,128,7,0
45300,reno,ecn,0.318,16,0,138,14,0
45301,reno,ecn,0.318,32,0,134,30,0
45302,reno,ecn,0.318,64,0,116,35,0
45303,reno,ecn,0.318,128,0,1,1,0
45304,reno,ecn,0.319,1,0,136,1,0
45305,reno,ecn,0.319,2,0,139,2,0
45306,reno,ecn,0.319,4,0,127,4,0
45307,reno,ecn,0.319,8,0,140,8,0
45308,reno,ecn,0.319,16,0,107,15,0
45309,reno,ecn,0.319,32,0,131,30,0
45310,reno,ecn,0.319,64,0,128,63,0
45311,reno,ecn,0.32,1,0,145,1,0
45312,reno,ecn,0.32,2,0,142,2,0
45313,reno,ecn,0.32,4,0,122,4,0
45314,reno,ecn,0.32,8,0,129,7,0
45315,reno,ecn,0.32,16,0,125,16,0
45316,reno,ecn,0.32,32,0,142,28,0
45317,reno,ecn,0.32,64,0,117,47,0
45318,reno,ecn,0.32,128,0,2,1,0
45319,reno,ecn,0.321,1,0,128,1,0
45320,reno,ecn,0.321,2,0,123,2,0
45321,reno,ecn,0.321,4,0,138,4,0
45322,reno,ecn,0.321,8,0,145,7,0
45323,reno,ecn,0.321,16,0,129,16,0
45324,reno,ecn,0.321,32,0,137,27,0
45325,reno,ecn,0.321,64,0,116,42,0
45326,reno,ecn,0.321,128,0,1,1,0
45327,reno,ecn,0.322,1,0,140,1,0
45328,reno,ecn,0.322,2,0,151,2,0
45329,reno,ecn,0.322,4,0,139,4,0
45330,reno,ecn,0.322,8,0,149,8,0
45331,reno,ecn,0.322,16,0,128,16,0
45332,reno,ecn,0.322,32,0,135,24,0
45333,reno,ecn,0.322,64,0,133,46,0
45334,reno,ecn,0.322,128,0,2,1,0
45335,reno,ecn,0.323,1,0,141,1,0
45336,reno,ecn,0.323,2,0,137,2,0
45337,reno,ecn,0.323,4,0,131,4,0
45338,reno,ecn,0.323,8,0,124,8,0
45339,reno,ecn,0.323,16,0,138,15,0
45340,reno,ecn,0.323,32,0,137,26,0
45341,reno,ecn,0.323,64,0,120,37,0
45342,reno,ecn,0.323,128,0,1,1,0
45343,reno,ecn,0.324,1,0,142,1,0
45344,reno,ecn,0.324,2,0,142,2,0
45345,reno,ecn,0.324,4,0,123,4,0
45346,reno,ecn,0.324,8,0,147,8,0
45347,reno,ecn,0.324,16,0,139,14,0
45348,reno,ecn,0.324,32,0,143,25,0
45349,reno,ecn,0.324,64,0,145,42,0
45350,reno,ecn,0.324,128,0,2,1,0
45351,reno,ecn,0.325,1,0,137,1,0
45352,reno,ecn,0.325,2,0,131,2,0
45353,reno,ecn,0.325,4,0,147,4,0
45354,reno,ecn,0.325,8,0,134,6,0
45355,reno,ecn,0.325,16,0,139,14,0
45356,reno,ecn,0.325,32,0,138,26,0
45357,reno,ecn,0.325,64,0,113,34,0
45358,reno,ecn,0.326,1,0,140,1,0
45359,reno,ecn,0.326,2,0,145,2,0
45360,reno,ecn,0.326,4,0,136,4,0
45361,reno,ecn,0.326,8,0,152,8,0
45362,reno,ecn,0.326,16,0,138,13,0
45363,reno,ecn,0.326,32,0,140,22,0
45364,reno,ecn,0.326,64,0,133,60,0
45365,reno,ecn,0.326,128,0,1,1,0
45366,reno,ecn,0.327,1,0,135,1,0
45367,reno,ecn,0.327,2,0,138,2,0
45368,reno,ecn,0.327,4,0,136,4,0
45369,reno,ecn,0.327,8,0,130,6,0
45370,reno,ecn,0.327,16,0,138,13,0
45371,reno,ecn,0.327,32,0,135,22,0
45372,reno,ecn,0.327,64,0,116,49,0
45373,reno,ecn,0.327,128,0,2,1,0
45374,reno,ecn,0.328,1,0,136,1,0
45375,reno,ecn,0.328,2,0,138,2,0
45376,reno,ecn,0.328,4,0,132,4,0
45377,reno,ecn,0.328,8,0,136,8,0
45378,reno,ecn,0.328,16,0,138,13,0
45379,reno,ecn,0.328,32,0,140,32,0
45380,reno,ecn,0.328,64,0,115,39,0
45381,reno,ecn,0.328,128,0,1,1,0
45382,reno,ecn,0.329,1,0,138,1,0
45383,reno,ecn,0.329,2,0,128,2,0
45384,reno,ecn,0.329,4,0,147,4,0
45385,reno,ecn,0.329,8,0,143,8,0
45386,reno,ecn,0.329,16,0,139,14,0
45387,reno,ecn,0.329,32,0,118,23,0
45388,reno,ecn,0.329,64,0,133,44,0
45389,reno,ecn,0.329,128,0,2,1,0
45390,reno,ecn,0.33,1,0,134,1,0
45391,reno,ecn,0.33,2,0,145,2,0
45392,reno,ecn,0.33,4,0,132,4,0
45393,reno,ecn,0.33,8,0,137,7,0
45394,reno,ecn,0.33,16,0,138,12,0
45395,reno,ecn,0.33,32,0,143,32,0
45396,reno,ecn,0.33,64,0,122,31,0
45397,reno,ecn,0.331,1,0,143,1,0
45398,reno,ecn,0.331,2,0,137,2,0
45399,reno,ecn,0.331,4,0,142,4,0
45400,reno,ecn,0.331,8,0,136,8,0
45401,reno,ecn,0.331,16,0,138,13,0
45402,reno,ecn,0.331,32,0,135,28,0
45403,reno,ecn,0.331,64,0,138,39,0
45404,reno,ecn,0.331,128,0,1,1,0
45405,reno,ecn,0.332,1,0,145,1,0
45406,reno,ecn,0.332,2,0,144,2,0
45407,reno,ecn,0.332,4,0,133,4,0
45408,reno,ecn,0.332,8,0,137,7,0
45409,reno,ecn,0.332,16,0,139,12,0
45410,reno,ecn,0.332,32,0,140,25,0
45411,reno,ecn,0.332,64,0,125,47,0
45412,reno,ecn,0.332,128,0,2,1,0
45413,reno,ecn,0.333,1,0,135,1,0
45414,reno,ecn,0.333,2,0,128,2,0
45415,reno,ecn,0.333,4,0,146,4,0
45416,reno,ecn,0.333,8,0,142,7,0
45417,reno,ecn,0.333,16,0,138,14,0
45418,reno,ecn,0.333,32,0,143,25,0
45419,reno,ecn,0.333,64,0,123,56,0
45420,reno,ecn,0.333,128,0,1,1,0
45421,reno,ecn,0.334,1,0,132,1,0
45422,reno,ecn,0.334,2,0,146,2,0
45423,reno,ecn,0.334,4,0,130,4,0
45424,reno,ecn,0.334,8,0,143,7,0
45425,reno,ecn,0.334,16,0,138,13,0
45426,reno,ecn,0.334,32,0,134,19,0
45427,reno,ecn,0.334,64,0,119,54,0
45428,reno,ecn,0.334,128,0,2,1,0
45429,reno,ecn,0.335,1,0,148,1,0
45430,reno,ecn,0.335,2,0,138,2,0
45431,reno,ecn,0.335,4,0,144,4,0
45432,reno,ecn,0.335,8,0,131,7,0
45433,reno,ecn,0.335,16,0,138,15,0
45434,reno,ecn,0.335,32,0,136,23,0
45435,reno,ecn,0.335,64,0,125,41,0
45436,reno,ecn,0.335,128,0,1,1,0
45437,reno,ecn,0.336,1,0,133,1,0
45438,reno,ecn,0.336,2,0,135,2,0
45439,reno,ecn,0.336,4,0,137,4,0
45440,reno,ecn,0.336,8,0,138,7,0
45441,reno,ecn,0.336,16,0,139,12,0
45442,reno,ecn,0.336,32,0,135,19,0
45443,reno,ecn,0.336,64,0,119,44,0
45444,reno,ecn,0.337,1,0,140,1,0
45445,reno,ecn,0.337,2,0,136,2,0
45446,reno,ecn,0.337,4,0,143,4,0
45447,reno,ecn,0.337,8,0,142,7,0
45448,reno,ecn,0.337,16,0,138,15,0
45449,reno,ecn,0.337,32,0,148,23,0
45450,reno,ecn,0.337,64,0,136,38,0
45451,reno,ecn,0.337,128,0,2,1,0
45452,reno,ecn,0.338,1,0,143,1,0
45453,reno,ecn,0.338,2,0,134,2,0
45454,reno,ecn,0.338,4,0,135,4,0
45455,reno,ecn,0.338,8,0,141,8,0
45456,reno,ecn,0.338,16,0,138,11,0
45457,reno,ecn,0.338,32,0,132,32,0
45458,reno,ecn,0.338,64,0,121,46,0
45459,reno,ecn,0.338,128,0,1,1,0
45460,reno,ecn,0.339,1,0,131,1,0
45461,reno,ecn,0.339,2,0,151,2,0
45462,reno,ecn,0.339,4,0,140,4,0
45463,reno,ecn,0.339,8,0,134,7,0
45464,reno,ecn,0.339,16,0,139,15,0
45465,reno,ecn,0.339,32,0,139,27,0
45466,reno,ecn,0.339,64,0,141,59,0
45467,reno,ecn,0.339,128,0,2,1,0
45468,reno,ecn,0.34,1,0,140,1,0
45469,reno,ecn,0.34,2,0,122,2,0
45470,reno,ecn,0.34,4,0,138,4,0
45471,reno,ecn,0.34,8,0,139,8,0
45472,reno,ecn,0.34,16,0,138,16,0
45473,reno,ecn,0.34,32,0,138,26,0
45474,reno,ecn,0.34,64,0,119,48,0
45475,reno,ecn,0.341,1,0,139,1,0
45476,reno,ecn,0.341,2,0,146,2,0
45477,reno,ecn,0.341,4,0,132,4,0
45478,reno,ecn,0.341,8,0,137,7,0
45479,reno,ecn,0.341,16,0,138,14,0
45480,reno,ecn,0.341,32,0,139,26,0
45481,reno,ecn,0.341,64,0,118,49,0
45482,reno,ecn,0.341,128,0,1,1,0
45483,reno,ecn,0.342,1,0,130,1,0
45484,reno,ecn,0.342,2,0,145,2,0
45485,reno,ecn,0.342,4,0,146,4,0
45486,reno,ecn,0.342,8,0,138,8,0
45487,reno,ecn,0.342,16,0,139,15,0
45488,reno,ecn,0.342,32,0,140,22,0
45489,reno,ecn,0.342,64,0,122,42,0
45490,reno,ecn,0.342,128,0,2,1,0
45491,reno,ecn,0.343,1,0,151,1,0
45492,reno,ecn,0.343,2,0,136,2,0
45493,reno,ecn,0.343,4,0,137,4,0
45494,reno,ecn,0.343,8,0,109,7,0
45495,reno,ecn,0.343,16,0,138,14,0
45496,reno,ecn,0.343,32,0,135,26,0
45497,reno,ecn,0.343,64,0,122,43,0
45498,reno,ecn,0.343,128,0,1,1,0
45499,reno,ecn,0.344,1,0,136,1,0
45500,reno,ecn,0.344,2,0,140,2,0
45501,reno,ecn,0.344,4,0,133,4,0
45502,reno,ecn,0.344,8,0,158,8,0
45503,reno,ecn,0.344,16,0,139,14,0
45504,reno,ecn,0.344,32,0,140,22,0
45505,reno,ecn,0.344,64,0,130,35,0
45506,reno,ecn,0.344,128,0,2,1,0
45507,reno,ecn,0.345,1,0,139,1,0
45508,reno,ecn,0.345,2,0,134,2,0
45509,reno,ecn,0.345,4,0,145,4,0
45510,reno,ecn,0.345,8,0,135,8,0
45511,reno,ecn,0.345,16,0,138,14,0
45512,reno,ecn,0.345,32,0,141,24,0
45513,reno,ecn,0.345,64,0,130,41,0
45514,reno,ecn,0.346,1,0,140,1,0
45515,reno,ecn,0.346,2,0,143,2,0
45516,reno,ecn,0.346,4,0,138,4,0
45517,reno,ecn,0.346,8,0,141,8,0
45518,reno,ecn,0.346,16,0,137,14,0
45519,reno,ecn,0.346,32,0,137,23,0
45520,reno,ecn,0.346,64,0,136,58,0
45521,reno,ecn,0.346,128,0,1,1,0
45522,reno,ecn,0.347,1,0,138,1,0
45523,reno,ecn,0.347,2,0,141,2,0
45524,reno,ecn,0.347,4,0,138,4,0
45525,reno,ecn,0.347,8,0,138,8,0
45526,reno,ecn,0.347,16,0,140,14,0
45527,reno,ecn,0.347,32,0,136,21,0
45528,reno,ecn,0.347,64,0,111,46,0
45529,reno,ecn,0.347,128,0,2,1,0
45530,reno,ecn,0.348,1,0,134,1,0
45531,reno,ecn,0.348,2,0,140,2,0
45532,reno,ecn,0.348,4,0,121,4,0
45533,reno,ecn,0.348,8,0,129,7,0
45534,reno,ecn,0.348,16,0,137,13,0
45535,reno,ecn,0.348,32,0,121,32,0
45536,reno,ecn,0.348,64,0,95,43,0
45537,reno,ecn,0.348,128,0,1,1,0
45538,reno,ecn,0.349,1,0,135,1,0
45539,reno,ecn,0.349,2,0,132,2,0
45540,reno,ecn,0.349,4,0,157,4,0
45541,reno,ecn,0.349,8,0,140,7,0
45542,reno,ecn,0.349,16,0,139,14,0
45543,reno,ecn,0.349,32,0,143,32,0
45544,reno,ecn,0.349,64,0,88,33,0
45545,reno,ecn,0.349,128,0,2,1,0
45546,reno,ecn,0.35,1,0,146,1,0
45547,reno,ecn,0.35,2,0,138,2,0
45548,reno,ecn,0.35,4,0,137,3,0
45549,reno,ecn,0.35,8,0,142,8,0
45550,reno,ecn,0.35,16,0,138,14,0
45551,reno,ecn,0.35,32,0,135,27,0
45552,reno,ecn,0.35,64,0,116,46,0
45553,reno,ecn,0.35,128,0,1,1,0
45554,reno,ecn,0.351,1,0,131,1,0
45555,reno,ecn,0.351,2,0,143,2,0
45556,reno,ecn,0.351,4,0,134,4,0
45557,reno,ecn,0.351,8,0,140,8,0
45558,reno,ecn,0.351,16,0,139,14,0
45559,reno,ecn,0.351,32,0,136,26,0
45560,reno,ecn,0.351,64,0,92,32,0
45561,reno,ecn,0.352,1,0,139,1,0
45562,reno,ecn,0.352,2,0,141,2,0
45563,reno,ecn,0.352,4,0,137,4,0
45564,reno,ecn,0.352,8,0,135,7,0
45565,reno,ecn,0.352,16,0,137,16,0
45566,reno,ecn,0.352,32,0,140,27,0
45567,reno,ecn,0.352,64,0,116,43,0
45568,reno,ecn,0.352,128,0,2,1,0
45569,reno,ecn,0.353,1,0,136,1,0
45570,reno,ecn,0.353,2,0,131,2,0
45571,reno,ecn,0.353,4,0,144,4,0
45572,reno,ecn,0.353,8,0,141,8,0
45573,reno,ecn,0.353,16,0,111,16,0
45574,reno,ecn,0.353,32,0,139,25,0
45575,reno,ecn,0.353,64,0,102,56,0
45576,reno,ecn,0.353,128,0,1,1,0
45577,reno,ecn,0.354,1,0,143,1,0
45578,reno,ecn,0.354,2,0,138,2,0
45579,reno,ecn,0.354,4,0,138,4,0
45580,reno,ecn,0.354,8,0,136,7,0
45581,reno,ecn,0.354,16,0,138,16,0
45582,reno,ecn,0.354,32,0,140,27,0
45583,reno,ecn,0.354,64,0,109,53,0
45584,reno,ecn,0.354,128,0,2,1,0
45585,reno,ecn,0.355,1,0,142,1,0
45586,reno,ecn,0.355,2,0,143,2,0
45587,reno,ecn,0.355,4,0,130,4,0
45588,reno,ecn,0.355,8,0,138,8,0
45589,reno,ecn,0.355,16,0,139,14,0
45590,reno,ecn,0.355,32,0,132,23,0
45591,reno,ecn,0.355,64,0,98,43,0
45592,reno,ecn,0.355,128,0,1,1,0
45593,reno,ecn,0.356,1,0,127,1,0
45594,reno,ecn,0.356,2,0,139,2,0
45595,reno,ecn,0.356,4,0,147,4,0
45596,reno,ecn,0.356,8,0,136,7,0
45597,reno,ecn,0.356,16,0,138,15,0
45598,reno,ecn,0.356,32,0,142,25,0
45599,reno,ecn,0.356,64,0,101,40,0
45600,reno,ecn,0.356,128,0,2,1,0
45601,reno,ecn,0.357,1,0,142,1,0
