,algorithm,action,rounded_timestamp,num_flows,num_dropped_packets,num_packets,num_active_flows,num_dropped_flows
6467,cubic,ecn,770.0,8,0,692,8,0
6468,cubic,ecn,770.0,16,0,693,16,0
6469,cubic,ecn,770.0,32,0,690,32,0
6470,cubic,ecn,770.0,64,0,694,64,0
6471,cubic,ecn,770.0,128,0,696,128,0
6472,cubic,ecn,775.0,1,0,691,1,0
6473,cubic,ecn,775.0,2,0,690,2,0
6474,cubic,ecn,775.0,4,0,691,4,0
6475,cubic,ecn,775.0,8,0,691,8,0
6476,cubic,ecn,775.0,16,0,687,16,0
6477,cubic,ecn,775.0,32,0,691,32,0
6478,cubic,ecn,775.0,64,0,696,64,0
6479,cubic,ecn,775.0,128,0,680,128,0
6480,cubic,ecn,780.0,1,0,688,1,0
6481,cubic,ecn,780.0,2,0,692,2,0
6482,cubic,ecn,780.0,4,0,692,4,0
6483,cubic,ecn,780.0,8,0,692,8,0
6484,cubic,ecn,780.0,16,0,692,16,0
6485,cubic,ecn,780.0,32,0,694,32,0
6486,cubic,ecn,780.0,64,0,689,64,0
6487,cubic,ecn,780.0,128,0,698,128,0
6488,cubic,ecn,785.0,1,0,691,1,0
6489,cubic,ecn,785.0,2,0,692,2,0
6490,cubic,ecn,785.0,4,0,692,4,0
6491,cubic,ecn,785.0,8,0,621,8,0
6492,cubic,ecn,785.0,16,0,695,16,0
6493,cubic,ecn,785.0,32,0,693,32,0
6494,cubic,ecn,785.0,64,0,687,64,0
6495,cubic,ecn,785.0,128,0,692,128,0
6496,cubic,ecn,790.0,1,0,696,1,0
6497,cubic,ecn,790.0,2,0,691,2,0
6498,cubic,ecn,790.0,4,0,691,4,0
6499,cubic,ecn,790.0,8,0,692,8,0
6500,cubic,ecn,790.0,16,0,655,16,0
6501,cubic,ecn,790.0,32,0,687,32,0
6502,cubic,ecn,790.0,64,0,696,64,0
6503,cubic,ecn,790.0,128,0,695,128,0
6504,cubic,ecn,795.0,1,0,691,1,0
6505,cubic,ecn,795.0,2,0,692,2,0
6506,cubic,ecn,795.0,4,0,692,4,0
6507,cubic,ecn,795.0,8,0,690,8,0
6508,cubic,ecn,795.0,16,0,690,16,0
6509,cubic,ecn,795.0,32,0,692,32,0
6510,cubic,ecn,795.0,64,0,694,64,0
6511,cubic,ecn,795.0,128,0,688,128,0
6512,cubic,ecn,800.0,1,0,688,1,0
6513,cubic,ecn,800.0,2,0,691,2,0
6514,cubic,ecn,800.0,4,0,691,4,0
6515,cubic,ecn,800.0,8,0,693,8,0
6516,cubic,ecn,800.0,16,0,690,16,0
6517,cubic,ecn,800.0,32,0,694,32,0
6518,cubic,ecn,800.0,64,0,688,64,0
6519,cubic,ecn,800.0,128,0,687,128,0
6520,cubic,ecn,805.0,1,0,691,1,0
6521,cubic,ecn,805.0,2,0,692,2,0
6522,cubic,ecn,805.0,4,0,692,4,0
6523,cubic,ecn,805.0,8,0,691,8,0
6524,cubic,ecn,805.0,16,0,697,16,0
6525,cubic,ecn,805.0,32,0,691,32,0
6526,cubic,ecn,805.0,64,0,691,64,0
6527,cubic,ecn,805.0,128,0,696,128,0
6528,cubic,ecn,810.0,1,0,696,1,0
6529,cubic,ecn,810.0,2,0,691,2,0
6530,cubic,ecn,810.0,4,0,691,4,0
6531,cubic,ecn,810.0,8,0,691,8,0
6532,cubic,ecn,810.0,16,0,692,16,0
6533,cubic,ecn,810.0,32,0,691,32,0
6534,cubic,ecn,810.0,64,0,691,64,0
6535,cubic,ecn,810.0,128,0,691,128,0
6536,cubic,ecn,815.0,1,0,692,1,0
6537,cubic,ecn,815.0,2,0,691,2,0
6538,cubic,ecn,815.0,4,0,691,4,0
6539,cubic,ecn,815.0,8,0,692,8,0
6540,cubic,ecn,815.0,16,0,677,16,0
6541,cubic,ecn,815.0,32,0,688,32,0
6542,cubic,ecn,815.0,64,0,693,64,0
6543,cubic,ecn,815.0,128,0,693,128,0
6544,cubic,ecn,820.0,1,0,688,1,0
6545,cubic,ecn,820.0,2,0,692,2,0
6546,cubic,ecn,820.0,4,0,692,4,0
6547,cubic,ecn,820.0,8,0,692,8,0
6548,cubic,ecn,820.0,16,0,692,16,0
6549,cubic,ecn,820.0,32,0,697,32,0
6550,cubic,ecn,820.0,64,0,692,64,0
6551,cubic,ecn,820.0,128,0,687,128,0
6552,cubic,ecn,825.0,1,0,690,1,0
6553,cubic,ecn,825.0,2,0,683,2,0
6554,cubic,ecn,825.0,4,0,692,4,0
6555,cubic,ecn,825.0,8,0,643,8,0
6556,cubic,ecn,825.0,16,0,649,16,0
6557,cubic,ecn,825.0,32,0,694,32,0
6558,cubic,ecn,825.0,64,0,687,64,0
6559,cubic,ecn,825.0,128,0,697,128,0
6560,cubic,ecn,830.0,1,0,696,1,0
6561,cubic,ecn,830.0,2,0,691,2,0
6562,cubic,ecn,830.0,4,0,691,4,0
6563,cubic,ecn,830.0,8,0,691,8,0
6564,cubic,ecn,830.0,16,0,693,16,0
6565,cubic,ecn,830.0,32,0,689,32,0
6566,cubic,ecn,830.0,64,0,695,64,0
6567,cubic,ecn,830.0,128,0,692,128,0
6568,cubic,ecn,835.0,1,0,691,1,0
6569,cubic,ecn,835.0,2,0,692,2,0
6570,cubic,ecn,835.0,4,0,692,4,0
6571,cubic,ecn,835.0,8,0,691,8,0
6572,cubic,ecn,835.0,16,0,683,16,0
6573,cubic,ecn,835.0,32,0,686,32,0
6574,cubic,ecn,835.0,64,0,695,64,0
6575,cubic,ecn,835.0,128,0,686,128,0
6576,cubic,ecn,840.0,1,0,689,1,0
6577,cubic,ecn,840.0,2,0,691,2,0
6578,cubic,ecn,840.0,4,0,692,4,0
6579,cubic,ecn,840.0,8,0,693,8,0
6580,cubic,ecn,840.0,16,0,687,16,0
6581,cubic,ecn,840.0,32,0,696,32,0
6582,cubic,ecn,840.0,64,0,693,64,0
6583,cubic,ecn,840.0,128,0,693,128,0
6584,cubic,ecn,845.0,1,0,690,1,0
6585,cubic,ecn,845.0,2,0,692,2,0
6586,cubic,ecn,845.0,4,0,691,4,0
6587,cubic,ecn,845.0,8,0,691,8,0
6588,cubic,ecn,845.0,16,0,692,16,0
6589,cubic,ecn,845.0,32,0,693,32,0
6590,cubic,ecn,845.0,64,0,684,64,0
6591,cubic,ecn,845.0,128,0,693,128,0
6592,cubic,ecn,850.0,1,0,696,1,0
6593,cubic,ecn,850.0,2,0,692,2,0
6594,cubic,ecn,850.0,4,0,692,4,0
6595,cubic,ecn,850.0,8,0,691,8,0
6596,cubic,ecn,850.0,16,0,682,16,0
6597,cubic,ecn,850.0,32,0,691,32,0
6598,cubic,ecn,850.0,64,0,696,64,0
6599,cubic,ecn,850.0,128,0,693,128,0
6600,cubic,ecn,855.0,1,0,694,1,0
6601,cubic,ecn,855.0,2,0,691,2,0
6602,cubic,ecn,855.0,4,0,691,4,0
6603,cubic,ecn,855.0,8,0,692,8,0
6604,cubic,ecn,855.0,16,0,688,16,0
6605,cubic,ecn,855.0,32,0,683,32,0
6606,cubic,ecn,855.0,64,0,693,64,0
6607,cubic,ecn,855.0,128,0,689,128,0
6608,cubic,ecn,860.0,1,0,687,1,0
6609,cubic,ecn,860.0,2,0,692,2,0
6610,cubic,ecn,860.0,4,0,692,4,0
6611,cubic,ecn,860.0,8,0,648,8,0
6612,cubic,ecn,860.0,16,0,696,16,0
6613,cubic,ecn,860.0,32,0,697,32,0
6614,cubic,ecn,860.0,64,0,690,64,0
6615,cubic,ecn,860.0,128,0,688,128,0
6616,cubic,ecn,865.0,1,0,689,1,0
6617,cubic,ecn,865.0,2,0,691,2,0
6618,cubic,ecn,865.0,4,0,691,4,0
6619,cubic,ecn,865.0,8,0,693,8,0
6620,cubic,ecn,865.0,16,0,684,16,0
6621,cubic,ecn,865.0,32,0,695,32,0
6622,cubic,ecn,865.0,64,0,690,64,0
6623,cubic,ecn,865.0,128,0,696,128,0
6624,cubic,ecn,870.0,1,0,696,1,0
6625,cubic,ecn,870.0,2,0,692,2,0
6626,cubic,ecn,870.0,4,0,692,4,0
6627,cubic,ecn,870.0,8,0,691,8,0
6628,cubic,ecn,870.0,16,0,692,16,0
6629,cubic,ecn,870.0,32,0,689,32,0
6630,cubic,ecn,870.0,64,0,690,64,0
6631,cubic,ecn,870.0,128,0,696,128,0
6632,cubic,ecn,875.0,1,0,692,1,0
6633,cubic,ecn,875.0,2,0,691,2,0
6634,cubic,ecn,875.0,4,0,690,4,0
6635,cubic,ecn,875.0,8,0,692,8,0
6636,cubic,ecn,875.0,16,0,685,16,0
6637,cubic,ecn,875.0,32,0,687,32,0
6638,cubic,ecn,875.0,64,0,696,64,0
6639,cubic,ecn,875.0,128,0,684,128,0
6640,cubic,ecn,880.0,1,0,690,1,0
6641,cubic,ecn,880.0,2,0,692,2,0
6642,cubic,ecn,880.0,4,0,692,4,0
6643,cubic,ecn,880.0,8,0,691,8,0
6644,cubic,ecn,880.0,16,0,694,16,0
6645,cubic,ecn,880.0,32,0,696,32,0
6646,cubic,ecn,880.0,64,0,688,64,0
6647,cubic,ecn,880.0,128,0,694,128,0
6648,cubic,ecn,885.0,1,0,688,1,0
6649,cubic,ecn,885.0,2,0,691,2,0
6650,cubic,ecn,885.0,4,0,692,4,0
6651,cubic,ecn,885.0,8,0,691,8,0
6652,cubic,ecn,885.0,16,0,680,16,0
6653,cubic,ecn,885.0,32,0,695,32,0
6654,cubic,ecn,885.0,64,0,688,64,0
6655,cubic,ecn,885.0,128,0,692,128,0
6656,cubic,ecn,890.0,1,0,696,1,0
6657,cubic,ecn,890.0,2,0,692,2,0
6658,cubic,ecn,890.0,4,0,692,4,0
6659,cubic,ecn,890.0,8,0,692,8,0
6660,cubic,ecn,890.0,16,0,701,16,0
6661,cubic,ecn,890.0,32,0,687,32,0
6662,cubic,ecn,890.0,64,0,694,64,0
6663,cubic,ecn,890.0,128,0,693,128,0
6664,cubic,ecn,895.0,1,0,692,1,0
6665,cubic,ecn,895.0,2,0,691,2,0
6666,cubic,ecn,895.0,4,0,691,4,0
6667,cubic,ecn,895.0,8,0,691,8,0
6668,cubic,ecn,895.0,16,0,687,16,0
6669,cubic,ecn,895.0,32,0,678,32,0
6670,cubic,ecn,895.0,64,0,696,64,0
6671,cubic,ecn,895.0,128,0,693,128,0
6672,cubic,ecn,900.0,1,0,691,1,0
6673,cubic,ecn,900.0,2,0,692,2,0
6674,cubic,ecn,900.0,4,0,692,4,0
6675,cubic,ecn,900.0,8,0,648,8,0
6676,cubic,ecn,900.0,16,0,664,16,0
6677,cubic,ecn,900.0,32,0,695,32,0
6678,cubic,ecn,900.0,64,0,693,64,0
6679,cubic,ecn,900.0,128,0,685,128,0
6680,cubic,ecn,905.0,1,0,687,1,0
6681,cubic,ecn,905.0,2,0,691,2,0
6682,cubic,ecn,905.0,4,0,691,4,0
6683,cubic,ecn,905.0,8,0,691,8,0
6684,cubic,ecn,905.0,16,0,673,16,0
6685,cubic,ecn,905.0,32,0,696,32,0
6686,cubic,ecn,905.0,64,0,686,64,0
6687,cubic,ecn,905.0,128,0,695,128,0
6688,cubic,ecn,910.0,1,0,696,1,0
6689,cubic,ecn,910.0,2,0,691,2,0
6690,cubic,ecn,910.0,4,0,692,4,0
6691,cubic,ecn,910.0,8,0,692,8,0
6692,cubic,ecn,910.0,16,0,693,16,0
6693,cubic,ecn,910.0,32,0,690,32,0
6694,cubic,ecn,910.0,64,0,691,64,0
6695,cubic,ecn,910.0,128,0,694,128,0
6696,cubic,ecn,915.0,1,0,693,1,0
6697,cubic,ecn,915.0,2,0,692,2,0
6698,cubic,ecn,915.0,4,0,691,4,0
6699,cubic,ecn,915.0,8,0,691,8,0
6700,cubic,ecn,915.0,16,0,684,16,0
6701,cubic,ecn,915.0,32,0,685,32,0
6702,cubic,ecn,915.0,64,0,696,64,0
6703,cubic,ecn,915.0,128,0,690,128,0
6704,cubic,ecn,920.0,1,0,690,1,0
6705,cubic,ecn,920.0,2,0,691,2,0
6706,cubic,ecn,920.0,4,0,692,4,0
6707,cubic,ecn,920.0,8,0,692,8,0
6708,cubic,ecn,920.0,16,0,692,16,0
6709,cubic,ecn,920.0,32,0,695,32,0
6710,cubic,ecn,920.0,64,0,691,64,0
6711,cubic,ecn,920.0,128,0,689,128,0
6712,cubic,ecn,925.0,1,0,686,1,0
6713,cubic,ecn,925.0,2,0,693,2,0
6714,cubic,ecn,925.0,4,0,692,4,0
6715,cubic,ecn,925.0,8,0,691,8,0
6716,cubic,ecn,925.0,16,0,683,16,0
6717,cubic,ecn,925.0,32,0,696,32,0
6718,cubic,ecn,925.0,64,0,684,64,0
6719,cubic,ecn,925.0,128,0,694,128,0
6720,cubic,ecn,930.0,1,0,697,1,0
6721,cubic,ecn,930.0,2,0,691,2,0
6722,cubic,ecn,930.0,4,0,691,4,0
6723,cubic,ecn,930.0,8,0,691,8,0
6724,cubic,ecn,930.0,16,0,687,16,0
6725,cubic,ecn,930.0,32,0,686,32,0
6726,cubic,ecn,930.0,64,0,694,64,0
6727,cubic,ecn,930.0,128,0,689,128,0
6728,cubic,ecn,935.0,1,0,692,1,0
6729,cubic,ecn,935.0,2,0,692,2,0
6730,cubic,ecn,935.0,4,0,692,4,0
6731,cubic,ecn,935.0,8,0,120,7,0
6732,cubic,ecn,935.0,16,0,691,16,0
6733,cubic,ecn,935.0,32,0,692,32,0
6734,cubic,ecn,935.0,64,0,696,64,0
6735,cubic,ecn,935.0,128,0,690,128,0
6736,cubic,ecn,940.0,1,0,690,1,0
6737,cubic,ecn,940.0,2,0,691,2,0
6738,cubic,ecn,940.0,4,0,691,4,0
6739,cubic,ecn,940.0,16,0,650,16,0
6740,cubic,ecn,940.0,32,0,692,32,0
6741,cubic,ecn,940.0,64,0,693,64,0
6742,cubic,ecn,940.0,128,0,691,128,0
6743,cubic,ecn,945.0,1,0,688,1,0
6744,cubic,ecn,945.0,2,0,692,2,0
6745,cubic,ecn,945.0,4,0,692,4,0
6746,cubic,ecn,945.0,8,0,455,8,0
6747,cubic,ecn,945.0,16,0,683,16,0
6748,cubic,ecn,945.0,32,0,694,32,0
6749,cubic,ecn,945.0,64,0,688,64,0
6750,cubic,ecn,945.0,128,0,695,128,0
6751,cubic,ecn,950.0,1,0,695,1,0
6752,cubic,ecn,950.0,2,0,691,2,0
6753,cubic,ecn,950.0,4,0,691,4,0
6754,cubic,ecn,950.0,8,0,692,8,0
6755,cubic,ecn,950.0,16,0,689,16,0
6756,cubic,ecn,950.0,32,0,690,32,0
6757,cubic,ecn,950.0,64,0,689,64,0
6758,cubic,ecn,950.0,128,0,695,128,0
6759,cubic,ecn,955.0,1,0,693,1,0
6760,cubic,ecn,955.0,2,0,692,2,0
6761,cubic,ecn,955.0,4,0,647,4,0
6762,cubic,ecn,955.0,8,0,692,8,0
6763,cubic,ecn,955.0,16,0,687,16,0
6764,cubic,ecn,955.0,32,0,690,32,0
6765,cubic,ecn,955.0,64,0,695,64,0
6766,cubic,ecn,955.0,128,0,686,128,0
6767,cubic,ecn,960.0,1,0,690,1,0
6768,cubic,ecn,960.0,2,0,691,2,0
6769,cubic,ecn,960.0,4,0,691,4,0
6770,cubic,ecn,960.0,8,0,691,8,0
6771,cubic,ecn,960.0,16,0,696,16,0
6772,cubic,ecn,960.0,32,0,692,32,0
6773,cubic,ecn,960.0,64,0,689,64,0
6774,cubic,ecn,960.0,128,0,692,128,0
6775,cubic,ecn,965.0,1,0,688,1,0
6776,cubic,ecn,965.0,2,0,692,2,0
6777,cubic,ecn,965.0,4,0,692,4,0
6778,cubic,ecn,965.0,8,0,692,8,0
6779,cubic,ecn,965.0,16,0,689,16,0
6780,cubic,ecn,965.0,32,0,694,32,0
6781,cubic,ecn,965.0,64,0,694,64,0
6782,cubic,ecn,965.0,128,0,694,128,0
6783,cubic,ecn,970.0,1,0,695,1,0
6784,cubic,ecn,970.0,2,0,692,2,0
6785,cubic,ecn,970.0,4,0,691,4,0
6786,cubic,ecn,970.0,8,0,691,8,0
6787,cubic,ecn,970.0,16,0,692,16,0
6788,cubic,ecn,970.0,32,0,691,32,0
6789,cubic,ecn,970.0,64,0,688,64,0
6790,cubic,ecn,970.0,128,0,695,128,0
6791,cubic,ecn,975.0,1,0,695,1,0
6792,cubic,ecn,975.0,2,0,691,2,0
6793,cubic,ecn,975.0,4,0,692,4,0
6794,cubic,ecn,975.0,8,0,683,8,0
6795,cubic,ecn,975.0,16,0,688,16,0
6796,cubic,ecn,975.0,32,0,687,32,0
6797,cubic,ecn,975.0,64,0,696,64,0
6798,cubic,ecn,975.0,128,0,684,128,0
6799,cubic,ecn,980.0,1,0,688,1,0
6800,cubic,ecn,980.0,2,0,676,2,0
6801,cubic,ecn,980.0,4,0,691,4,0
6802,cubic,ecn,980.0,8,0,646,8,0
6803,cubic,ecn,980.0,16,0,666,16,0
6804,cubic,ecn,980.0,32,0,695,32,0
6805,cubic,ecn,980.0,64,0,691,64,0
6806,cubic,ecn,980.0,128,0,690,128,0
6807,cubic,ecn,985.0,1,0,689,1,0
6808,cubic,ecn,985.0,2,0,692,2,0
6809,cubic,ecn,985.0,4,0,692,4,0
6810,cubic,ecn,985.0,8,0,691,8,0
6811,cubic,ecn,985.0,16,0,694,16,0
6812,cubic,ecn,985.0,32,0,693,32,0
6813,cubic,ecn,985.0,64,0,682,64,0
6814,cubic,ecn,985.0,128,0,695,128,0
6815,cubic,ecn,990.0,1,0,694,1,0
6816,cubic,ecn,990.0,2,0,692,2,0
6817,cubic,ecn,990.0,4,0,692,4,0
6818,cubic,ecn,990.0,8,0,692,8,0
6819,cubic,ecn,990.0,16,0,694,16,0
6820,cubic,ecn,990.0,32,0,690,32,0
6821,cubic,ecn,990.0,64,0,696,64,0
6822,cubic,ecn,990.0,128,0,696,128,0
6823,cubic,ecn,995.0,1,0,696,1,0
6824,cubic,ecn,995.0,2,0,691,2,0
6825,cubic,ecn,995.0,4,0,691,4,0
6826,cubic,ecn,995.0,8,0,692,8,0
6827,cubic,ecn,995.0,16,0,692,16,0
6828,cubic,ecn,995.0,32,0,691,32,0
6829,cubic,ecn,995.0,64,0,695,64,0
6830,cubic,ecn,995.0,128,0,692,128,0
6831,cubic,ecn,1000.0,1,0,688,1,0
6832,cubic,ecn,1000.0,2,0,691,2,0
6833,cubic,ecn,1000.0,4,0,692,4,0
6834,cubic,ecn,1000.0,8,0,692,8,0
6835,cubic,ecn,1000.0,16,0,686,16,0
6836,cubic,ecn,1000.0,32,0,693,32,0
6837,cubic,ecn,1000.0,64,0,695,64,0
6838,cubic,ecn,1000.0,128,0,684,128,0
6839,cubic,ecn,1005.0,1,0,687,1,0
6840,cubic,ecn,1005.0,2,0,692,2,0
6841,cubic,ecn,1005.0,4,0,691,4,0
6842,cubic,ecn,1005.0,8,0,691,8,0
6843,cubic,ecn,1005.0,16,0,697,16,0
6844,cubic,ecn,1005.0,32,0,694,32,0
6845,cubic,ecn,1005.0,64,0,683,64,0
6846,cubic,ecn,1005.0,128,0,694,128,0
6847,cubic,ecn,1010.0,1,0,695,1,0
6848,cubic,ecn,1010.0,2,0,691,2,0
6849,cubic,ecn,1010.0,4,0,692,4,0
6850,cubic,ecn,1010.0,8,0,692,8,0
6851,cubic,ecn,1010.0,16,0,682,16,0
6852,cubic,ecn,1010.0,32,0,689,32,0
6853,cubic,ecn,1010.0,64,0,694,64,0
6854,cubic,ecn,1010.0,128,0,696,128,0
6855,cubic,ecn,1015.0,1,0,696,1,0
6856,cubic,ecn,1015.0,2,0,692,2,0
6857,cubic,ecn,1015.0,4,0,691,4,0
6858,cubic,ecn,1015.0,8,0,652,8,0
6859,cubic,ecn,1015.0,16,0,660,16,0
6860,cubic,ecn,1015.0,32,0,685,32,0
6861,cubic,ecn,1015.0,64,0,696,64,0
6862,cubic,ecn,1015.0,128,0,690,128,0
6863,cubic,ecn,1020.0,1,0,687,1,0
6864,cubic,ecn,1020.0,2,0,692,2,0
6865,cubic,ecn,1020.0,4,0,691,4,0
6866,cubic,ecn,1020.0,8,0,692,8,0
6867,cubic,ecn,1020.0,16,0,694,16,0
6868,cubic,ecn,1020.0,32,0,696,32,0
6869,cubic,ecn,1020.0,64,0,686,64,0
6870,cubic,ecn,1020.0,128,0,685,128,0
6871,cubic,ecn,1025.0,1,0,688,1,0
6872,cubic,ecn,1025.0,2,0,691,2,0
6873,cubic,ecn,1025.0,4,0,692,4,0
6874,cubic,ecn,1025.0,8,0,692,8,0
6875,cubic,ecn,1025.0,16,0,697,16,0
6876,cubic,ecn,1025.0,32,0,696,32,0
6877,cubic,ecn,1025.0,64,0,693,64,0
6878,cubic,ecn,1025.0,128,0,696,128,0
6879,cubic,ecn,1030.0,1,0,695,1,0
6880,cubic,ecn,1030.0,2,0,691,2,0
6881,cubic,ecn,1030.0,4,0,692,4,0
6882,cubic,ecn,1030.0,8,0,691,8,0
6883,cubic,ecn,1030.0,16,0,688,16,0
6884,cubic,ecn,1030.0,32,0,690,32,0
6885,cubic,ecn,1030.0,64,0,691,64,0
6886,cubic,ecn,1030.0,128,0,695,128,0
6887,cubic,ecn,1035.0,1,0,696,1,0
6888,cubic,ecn,1035.0,2,0,692,2,0
6889,cubic,ecn,1035.0,4,0,690,4,0
6890,cubic,ecn,1035.0,8,0,691,8,0
6891,cubic,ecn,1035.0,16,0,690,16,0
6892,cubic,ecn,1035.0,32,0,687,32,0
6893,cubic,ecn,1035.0,64,0,697,64,0
6894,cubic,ecn,1035.0,128,0,691,128,0
6895,cubic,ecn,1040.0,1,0,687,1,0
6896,cubic,ecn,1040.0,2,0,692,2,0
6897,cubic,ecn,1040.0,4,0,693,4,0
6898,cubic,ecn,1040.0,8,0,692,8,0
6899,cubic,ecn,1040.0,16,0,691,16,0
6900,cubic,ecn,1040.0,32,0,694,32,0
6901,cubic,ecn,1040.0,64,0,694,64,0
6902,cubic,ecn,1040.0,128,0,687,128,0
6903,cubic,ecn,1045.0,1,0,690,1,0
6904,cubic,ecn,1045.0,2,0,691,2,0
6905,cubic,ecn,1045.0,4,0,691,4,0
6906,cubic,ecn,1045.0,8,0,692,8,0
6907,cubic,ecn,1045.0,16,0,696,16,0
6908,cubic,ecn,1045.0,32,0,695,32,0
6909,cubic,ecn,1045.0,64,0,681,64,0
6910,cubic,ecn,1045.0,128,0,692,128,0
6911,cubic,ecn,1050.0,1,0,693,1,0
6912,cubic,ecn,1050.0,2,0,692,2,0
6913,cubic,ecn,1050.0,4,0,691,4,0
6914,cubic,ecn,1050.0,8,0,691,8,0
6915,cubic,ecn,1050.0,16,0,693,16,0
6916,cubic,ecn,1050.0,32,0,690,32,0
6917,cubic,ecn,1050.0,64,0,695,64,0
6918,cubic,ecn,1050.0,128,0,696,128,0
6919,cubic,ecn,1055.0,1,0,695,1,0
6920,cubic,ecn,1055.0,2,0,691,2,0
6921,cubic,ecn,1055.0,4,0,691,4,0
6922,cubic,ecn,1055.0,8,0,692,8,0
6923,cubic,ecn,1055.0,16,0,660,16,0
6924,cubic,ecn,1055.0,32,0,685,32,0
6925,cubic,ecn,1055.0,64,0,694,64,0
6926,cubic,ecn,1055.0,128,0,691,128,0
6927,cubic,ecn,1060.0,1,0,688,1,0
6928,cubic,ecn,1060.0,2,0,692,2,0
6929,cubic,ecn,1060.0,4,0,693,4,0
6930,cubic,ecn,1060.0,8,0,692,8,0
6931,cubic,ecn,1060.0,16,0,696,16,0
6932,cubic,ecn,1060.0,32,0,695,32,0
6933,cubic,ecn,1060.0,64,0,689,64,0
6934,cubic,ecn,1060.0,128,0,684,128,0
6935,cubic,ecn,1065.0,1,0,689,1,0
6936,cubic,ecn,1065.0,2,0,691,2,0
6937,cubic,ecn,1065.0,4,0,692,4,0
6938,cubic,ecn,1065.0,8,0,691,8,0
6939,cubic,ecn,1065.0,16,0,696,16,0
6940,cubic,ecn,1065.0,32,0,696,32,0
6941,cubic,ecn,1065.0,64,0,690,64,0
6942,cubic,ecn,1065.0,128,0,696,128,0
6943,cubic,ecn,1070.0,1,0,694,1,0
6944,cubic,ecn,1070.0,2,0,693,2,0
6945,cubic,ecn,1070.0,4,0,392,5,0
6946,cubic,ecn,1070.0,8,0,691,8,0
6947,cubic,ecn,1070.0,16,0,691,16,0
6948,cubic,ecn,1070.0,32,0,688,32,0
6949,cubic,ecn,1070.0,64,0,691,64,0
6950,cubic,ecn,1070.0,128,0,693,128,0
6951,cubic,ecn,1075.0,1,0,696,1,0
6952,cubic,ecn,1075.0,2,0,691,2,0
6953,cubic,ecn,1075.0,4,0,4,1,0
6954,cubic,ecn,1075.0,8,0,692,8,0
6955,cubic,ecn,1075.0,16,0,690,16,0
6956,cubic,ecn,1075.0,32,0,689,32,0
6957,cubic,ecn,1075.0,64,0,697,64,0
6958,cubic,ecn,1075.0,128,0,685,128,0
6959,cubic,ecn,1080.0,1,0,275,2,0
6960,cubic,ecn,1080.0,2,0,691,2,0
6961,cubic,ecn,1080.0,8,0,691,8,0
6962,cubic,ecn,1080.0,16,0,690,16,0
6963,cubic,ecn,1080.0,32,0,694,32,0
6964,cubic,ecn,1080.0,64,0,695,64,0
6965,cubic,ecn,1080.0,128,0,695,128,0
6966,cubic,ecn,1085.0,1,0,4,1,0
6967,cubic,ecn,1085.0,2,0,691,2,0
6968,cubic,ecn,1085.0,8,0,692,8,0
6969,cubic,ecn,1085.0,16,0,695,16,0
6970,cubic,ecn,1085.0,32,0,695,32,0
6971,cubic,ecn,1085.0,64,0,683,64,0
6972,cubic,ecn,1085.0,128,0,693,128,0
6973,cubic,ecn,1090.0,2,0,692,2,0
6974,cubic,ecn,1090.0,8,0,692,8,0
6975,cubic,ecn,1090.0,16,0,675,16,0
6976,cubic,ecn,1090.0,32,0,667,32,0
6977,cubic,ecn,1090.0,64,0,693,64,0
6978,cubic,ecn,1090.0,128,0,695,128,0
6979,cubic,ecn,1095.0,2,0,692,2,0
6980,cubic,ecn,1095.0,8,0,648,8,0
6981,cubic,ecn,1095.0,16,0,686,16,0
6982,cubic,ecn,1095.0,32,0,694,32,0
6983,cubic,ecn,1095.0,64,0,696,64,0
6984,cubic,ecn,1095.0,128,0,689,128,0
6985,cubic,ecn,1100.0,2,0,692,2,0
6986,cubic,ecn,1100.0,8,0,691,8,0
6987,cubic,ecn,1100.0,16,0,689,16,0
6988,cubic,ecn,1100.0,32,0,689,32,0
6989,cubic,ecn,1100.0,64,0,690,64,0
6990,cubic,ecn,1100.0,128,0,686,128,0
6991,cubic,ecn,1105.0,2,0,691,2,0
6992,cubic,ecn,1105.0,8,0,692,8,0
6993,cubic,ecn,1105.0,16,0,697,16,0
6994,cubic,ecn,1105.0,32,0,696,32,0
6995,cubic,ecn,1105.0,64,0,692,64,0
6996,cubic,ecn,1105.0,128,0,695,128,0
6997,cubic,ecn,1110.0,2,0,691,2,0
6998,cubic,ecn,1110.0,8,0,692,8,0
6999,cubic,ecn,1110.0,16,0,693,16,0
7000,cubic,ecn,1110.0,32,0,691,32,0
7001,cubic,ecn,1110.0,64,0,687,64,0
7002,cubic,ecn,1110.0,128,0,697,128,0
7003,cubic,ecn,1115.0,2,0,317,3,0
7004,cubic,ecn,1115.0,8,0,690,8,0
7005,cubic,ecn,1115.0,16,0,683,16,0
7006,cubic,ecn,1115.0,32,0,683,32,0
7007,cubic,ecn,1115.0,64,0,696,64,0
7008,cubic,ecn,1115.0,128,0,687,128,0
7009,cubic,ecn,1120.0,2,0,4,1,0
7010,cubic,ecn,1120.0,8,0,693,8,0
7011,cubic,ecn,1120.0,16,0,680,16,0
7012,cubic,ecn,1120.0,32,0,696,32,0
7013,cubic,ecn,1120.0,64,0,695,64,0
7014,cubic,ecn,1120.0,128,0,688,128,0
7015,cubic,ecn,1125.0,8,0,691,8,0
7016,cubic,ecn,1125.0,16,0,695,16,0
